#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18611,186,66.25,68.5,13,1,24,0.66222,0,0,0,0,0,0,0,0,0,0,0.14889,0.08,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0.335,0.18,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,0,0,0,0
18611,186,70.95,73.2,18,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34711,0.63467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781,1.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667
18611,186,73.2,75.45,9,1,26,0,0,0,0,0,0,0,0,0.54756,0.25111,0,0,0,0,0,0,0,0.10933,0,0,0,0,0,0,0,0,1.232,0.565,0,0,0,0,0,0,0,0.246,0,0,0,0,0,0,0,0,26.667,26.667,0,0,0,0,0,0,0,26.667
18611,186,75.45,77.7,17,1,27,0,0,0,0,0,0,0,0,0,0.29111,0,0,0,0,0,0,0.67244,0,0,0,0,0,0,0,0,0,0,0.3275,0,0,0,0,0,0,1.513,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,26.667,0
18611,186,77.7,79.95,10,1,28,0,0,0,0,0,0,0,0,0.16844,0.42311,0,0,0,0,0,0,0.11378,0.20578,0,0,0,0,0,0,0,0,0.379,0.476,0,0,0,0,0,0,0.128,0.463,0,0,0,0,0,0,0,0,26.667,53.333,0,0,0,0,0,0,53.333,26.667
18611,186,82.4,84.65,11,1,29,0,0,0,0,0,0,0,0.17778,0,0,0.55911,0,0,0,0,0.20978,0,0,0,0,0,0,0,0,0,0.4,0,0,0.629,0,0,0,0,0.236,0,0,0,0,0,0,0,0,0,26.667,0,0,53.333,0,0,0,0,53.333,0,0
18611,186,84.65,86.9,8,1,30,0,0.27333,0,0,0,0,0,0.50622,0,0,0,0,0,0,0,0.20267,0,0,0,0.615,0,0,0,0,0,1.139,0,0,0,0,0,0,0,0.228,0,0,0,26.667,0,0,0,0,0,26.667,0,0,0,0,0,0,0,53.333,0,0
18611,186,86.9,89.15,16,1,31,0,0.22933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0
18611,186,89.15,91.4,2,1,32,0,0.428,0,0,0,0,0,0.18267,0,0,0.13289,0,0,0,0,0.17733,0,0,0,0.963,0,0,0,0,0,0.411,0,0,0.299,0,0,0,0,0.399,0,0,0,26.667,0,0,0,0,0,26.667,0,0,26.667,0,0,0,0,26.667,0,0
18611,186,93.85,96.1,4,1,33,0,0,0,0.87422,0,0,0.072889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9835,0,0,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0
18611,186,96.1,98.35,17,1,34,0,0,0,0,0.36311,0,0.39778,0,0,0,0,0,0,0,0,0,0.20267,0,0,0,0,0,0.817,0,0.4475,0,0,0,0,0,0,0,0,0,0.456,0,0,0,0,0,26.667,0,53.333,0,0,0,0,0,0,0,0,0,26.667,0
18611,186,98.35,100.6,5,1,35,0,0,0,0,0,0,0.70044,0,0,0,0,0,0,0,0,0,0.23911,0,0,0,0,0,0,0,0.788,0,0,0,0,0,0,0,0,0,0.538,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,26.667,0
18611,186,100.6,102.85,7,1,36,0,0,0,0,0.532,0,0,0,0,0,0,0,0,0,0,0,0.39289,0,0,0,0,0,0.5985,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,0,53.333,0
18611,186,105.3,107.55,6,1,37,0,0,0.216,0,0,0.77467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,0,1.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0
18611,186,107.55,109.8,14,1,38,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0.71778,0.12711,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,1.615,0.286,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,26.667,26.667,0,0,0
18611,186,109.8,112.05,15,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51378,0.42311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0.31733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,80,0,0,0
18611,186,112.05,114.3,3,1,40,0,0,0.53956,0,0,0,0,0,0,0,0,0,0,0,0.42578,0,0,0,0,0,0.607,0,0,0,0,0,0,0,0,0,0,0,0.31933,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0
18611,186,116.75,119,18,1,41,0,0,0,0,0,0,0,0.097333,0,0,0,0,0,0,0,0.096889,0,0.51778,0,0,0,0,0,0,0,0.219,0,0,0,0,0,0,0,0.218,0,1.165,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,26.667,0,26.667
18611,186,119,121.25,16,1,42,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0.10578,0.33511,0,0.24844,0,0,0,0,0,0,0,0.621,0,0,0,0,0,0,0.238,0.754,0,0.559,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,26.667,0,26.667
18611,186,121.25,123.5,8,1,43,0,0,0,0,0,0,0,0.82844,0,0,0,0,0,0,0,0.17156,0,0,0,0,0,0,0,0,0,1.864,0,0,0,0,0,0,0,0.386,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,26.667,0,0
18611,186,123.5,125.75,15,1,44,0,0,0,0,0,0,0,0.050222,0,0,0,0,0,0,0.644,0,0,0.18444,0,0,0,0,0,0,0,0.113,0,0,0,0,0,0,0.7245,0,0,0.415,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,53.333,0,0,26.667
18611,186,128.2,130.45,14,1,45,0.39022,0,0,0,0,0,0,0.088444,0,0,0,0,0,0.31644,0,0,0,0.16889,0.439,0,0,0,0,0,0,0.199,0,0,0,0,0,0.356,0,0,0,0.38,53.333,0,0,0,0,0,0,26.667,0,0,0,0,0,53.333,0,0,0,26.667
18611,186,130.45,132.7,8,1,46,0,0,0,0,0,0,0,0.796,0,0,0,0,0,0.18533,0,0,0,0,0,0,0,0,0,0,0,1.791,0,0,0,0,0,0.417,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,26.667,0,0,0,0
18611,186,132.7,134.95,1,1,47,0.70356,0,0,0,0,0,0,0.013333,0,0,0,0,0,0,0,0,0,0.25778,1.583,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.58,26.667,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,26.667
18611,186,134.95,137.2,18,1,48,0.052444,0,0,0,0,0,0,0,0,0,0,0,0,0.39867,0,0,0,0.51378,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0.897,0,0,0,0.578,26.667,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,53.333
18611,186,139.65,141.9,7,1,49,0,0,0,0,0.58133,0,0,0,0,0,0,0.17956,0,0.22133,0,0,0,0,0,0,0,0,1.308,0,0,0,0,0,0,0.404,0,0.498,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,0,26.667,0,0,0,0
18611,186,141.9,144.15,5,1,50,0,0,0,0,0.20711,0,0.68667,0,0,0,0,0,0,0.069778,0,0,0,0,0,0,0,0,0.466,0,1.545,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,26.667,0,26.667,0,0,0,0,0,0,26.667,0,0,0,0
18611,186,144.15,146.4,12,1,51,0,0,0,0,0,0,0.19333,0,0,0,0,0.38933,0,0.38267,0,0,0,0,0,0,0,0,0,0,0.435,0,0,0,0,0.876,0,0.4305,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,26.667,0,53.333,0,0,0,0
18611,186,146.4,148.65,14,1,52,0,0,0,0,0,0,0,0,0,0,0,0.79867,0,0.14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8985,0,0.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,53.333,0,0,0,0
18611,186,151.1,153.35,9,1,53,0,0,0,0,0,0,0,0,0.74933,0,0,0,0,0,0,0.24711,0,0,0,0,0,0,0,0,0,0,1.686,0,0,0,0,0,0,0.556,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,0,0
18611,186,153.35,155.6,13,1,54,0,0,0,0,0,0,0,0,0.18978,0,0,0,0.35644,0,0,0.34578,0,0,0,0,0,0,0,0,0,0,0.2135,0,0,0,0.401,0,0,0.778,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,53.333,0,0,26.667,0,0
18611,186,155.6,157.85,3,1,55,0,0,0.62044,0,0,0,0,0,0,0,0,0,0.18622,0,0,0.16756,0,0,0,0,1.396,0,0,0,0,0,0,0,0,0,0.419,0,0,0.1885,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,26.667,0,0,53.333,0,0
18611,186,157.85,160.1,16,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0
18611,186,162.55,164.8,5,1,57,0,0,0,0,0.52889,0,0,0,0,0.312,0,0,0,0,0.12444,0,0,0,0,0,0,0,0.595,0,0,0,0,0.351,0,0,0,0,0.28,0,0,0,0,0,0,0,53.333,0,0,0,0,53.333,0,0,0,0,26.667,0,0,0
18611,186,164.8,167.05,10,1,58,0,0,0,0,0,0,0,0,0,0.20311,0.18533,0,0,0,0.35378,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0.417,0,0,0,0.796,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,0,0,26.667,0,0,0
18611,186,167.05,169.3,15,1,59,0,0,0,0,0.21911,0,0,0,0,0.18622,0,0,0,0,0.39911,0,0,0,0,0,0,0,0.2465,0,0,0,0,0.419,0,0,0,0,0.29933,0,0,0,0,0,0,0,53.333,0,0,0,0,26.667,0,0,0,0,80,0,0,0
18611,186,169.3,171.55,11,1,60,0,0,0,0,0.62622,0,0,0,0,0.108,0.26578,0,0,0,0,0,0,0,0,0,0,0,0.7045,0,0,0,0,0.243,0.598,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,26.667,26.667,0,0,0,0,0,0,0
18611,186,174,176.25,6,1,61,0,0,0,0,0,0.50444,0,0,0.0075556,0,0,0,0,0,0.32711,0,0,0,0,0,0,0,0,1.135,0,0,0.017,0,0,0,0,0,0.368,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,0,0,0,53.333,0,0,0
18611,186,176.25,178.5,9,1,62,0,0,0,0,0,0,0,0,0.79511,0,0,0,0,0,0.19644,0,0,0,0,0,0,0,0,0,0,0,1.789,0,0,0,0,0,0.442,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,26.667,0,0,0
18611,186,178.5,180.75,12,1,63,0,0,0,0,0,0,0,0,0.16356,0,0,0.66933,0,0,0.14222,0,0,0,0,0,0,0,0,0,0,0,0.368,0,0,1.506,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,26.667,0,0,0
18611,186,180.75,183,15,1,64,0,0,0,0,0,0,0,0,0,0,0,0.23689,0,0,0.49778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,0
18611,186,185.45,187.7,4,1,65,0.15289,0,0,0.71778,0,0,0,0,0,0,0,0,0,0,0.024444,0,0,0,0.344,0,0,0.8075,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,26.667,0,0,53.333,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0
18611,186,187.7,189.95,16,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19822,0.79378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,1.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,0
18611,186,189.95,192.2,15,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70978,0.17422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,0
18611,186,192.2,194.45,1,1,68,0.84889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13289,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0
18611,186,196.9,199.15,9,1,69,0,0.036889,0,0,0,0,0,0,0.28444,0,0,0,0,0.13467,0,0,0,0,0,0.083,0,0,0,0,0,0,0.64,0,0,0,0,0.303,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,0,0,0,0,26.667,0,0,0,0
18611,186,199.15,201.4,14,1,70,0,0.025778,0,0,0,0,0,0,0.10667,0,0,0,0,0.10844,0,0,0.28356,0,0,0.058,0,0,0,0,0,0,0.24,0,0,0,0,0.122,0,0,0.638,0,0,26.667,0,0,0,0,0,0,26.667,0,0,0,0,53.333,0,0,26.667,0
18611,186,201.4,203.65,2,1,71,0,0.14533,0,0,0,0,0,0,0.19467,0,0,0,0,0.39422,0,0,0.21333,0,0,0.327,0,0,0,0,0,0,0.438,0,0,0,0,0.4435,0,0,0.48,0,0,26.667,0,0,0,0,0,0,26.667,0,0,0,0,53.333,0,0,26.667,0
18611,186,203.65,205.9,17,1,72,0,0.35644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48756,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097,0,0,53.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0
18611,186,208.35,210.6,2,1,73,0,0.37689,0,0,0.23911,0,0,0,0,0,0.094222,0,0.24756,0,0,0,0,0,0,0.424,0,0,0.538,0,0,0,0,0,0.212,0,0.557,0,0,0,0,0,0,53.333,0,0,26.667,0,0,0,0,0,26.667,0,26.667,0,0,0,0,0
18611,186,210.6,212.85,5,1,74,0,0.013778,0,0,0.16844,0,0,0,0,0,0.55867,0,0.15067,0,0,0,0,0,0,0.031,0,0,0.379,0,0,0,0,0,0.6285,0,0.339,0,0,0,0,0,0,26.667,0,0,26.667,0,0,0,0,0,53.333,0,26.667,0,0,0,0,0
18611,186,212.85,215.1,11,1,75,0,0.124,0,0,0.73644,0,0,0,0,0,0,0,0.10578,0,0,0,0,0,0,0.279,0,0,0.8285,0,0,0,0,0,0,0,0.238,0,0,0,0,0,0,26.667,0,0,53.333,0,0,0,0,0,0,0,26.667,0,0,0,0,0
18611,186,215.1,217.35,13,1,76,0,0,0,0,0.18578,0,0,0,0,0,0.22133,0,0.58444,0,0,0,0,0,0,0,0,0,0.418,0,0,0,0,0,0.498,0,1.315,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,26.667,0,26.667,0,0,0,0,0
18611,186,219.8,222.05,1,1,77,0.68578,0,0,0,0,0,0,0,0,0,0.062667,0,0,0,0.051111,0,0,0,0.51433,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0.115,0,0,0,80,0,0,0,0,0,0,0,0,0,26.667,0,0,0,26.667,0,0,0
18611,186,222.05,224.3,11,1,78,0,0,0,0,0,0,0,0,0,0,0.92044,0,0,0,0,0,0,0.052444,0,0,0,0,0,0,0,0,0,0,1.0355,0,0,0,0,0,0,0.118,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,26.667
18611,186,224.3,226.55,15,1,79,0,0,0,0,0,0,0,0,0,0,0.13067,0,0,0,0.74533,0,0,0.096889,0,0,0,0,0,0,0,0,0,0,0.294,0,0,0,1.677,0,0,0.218,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,26.667,0,0,26.667
18611,186,226.55,228.8,18,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58178,0,0,0.41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6545,0,0,0.4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0,53.333
18611,186,231.25,233.5,17,1,81,0,0,0,0,0.22889,0,0,0,0,0,0,0,0,0,0,0,0.75378,0,0,0,0,0,0.2575,0,0,0,0,0,0,0,0,0,0,0,1.696,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,0,26.667,0
18611,186,233.5,235.75,12,1,82,0,0,0.097333,0,0.22311,0,0,0,0,0,0,0.504,0,0,0,0,0.14178,0,0,0,0.219,0,0.251,0,0,0,0,0,0,1.134,0,0,0,0,0.319,0,0,0,26.667,0,53.333,0,0,0,0,0,0,26.667,0,0,0,0,26.667,0
18611,186,235.75,238,5,1,83,0,0,0,0,0.73911,0,0,0,0,0,0,0.26089,0,0,0,0,0,0,0,0,0,0,1.663,0,0,0,0,0,0,0.587,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,0,0,0,0,0,0
18611,186,238,240.25,3,1,84,0,0,0.15111,0,0.81333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,53.333,0,0,0,0,0,0,0,0,0,0,0,0,0
18611,186,242.7,244.95,1,1,85,0.56711,0,0,0,0,0,0,0,0,0,0,0,0.097333,0,0,0,0,0,0.42533,0,0,0,0,0,0,0,0,0,0,0,0.219,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0
18611,186,244.95,247.2,7,1,86,0.17111,0,0,0,0,0,0.28044,0.070222,0,0,0,0,0.20356,0,0,0,0,0,0.385,0,0,0,0,0,0.3155,0.158,0,0,0,0,0.458,0,0,0,0,0,26.667,0,0,0,0,0,53.333,26.667,0,0,0,0,26.667,0,0,0,0,0
18611,186,247.2,249.45,8,1,87,0,0,0,0,0,0,0.34133,0.43467,0,0,0,0,0.17156,0,0,0,0,0,0,0,0,0,0,0,0.384,0.489,0,0,0,0,0.386,0,0,0,0,0,0,0,0,0,0,0,53.333,53.333,0,0,0,0,26.667,0,0,0,0,0
18611,186,249.45,251.7,13,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0.57467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
