#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18511,185,2.25,4.5,10,1,1,0,0,0,0,0.22756,0,0,0,0,0.75556,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,26.667,0,0,0,0,0,0,0,0
18511,185,4.5,6.75,5,1,2,0,0.49689,0,0,0,0,0.22133,0,0,0.26978,0,0,0,0,0,0,0,0,0,0.559,0,0,0,0,0.498,0,0,0.607,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,26.667,0,0,26.667,0,0,0,0,0,0,0,0
18511,185,6.75,9,7,1,3,0,0.48622,0,0,0.12667,0,0.17778,0,0,0.148,0,0,0,0,0,0,0,0,0,0.547,0,0,0.285,0,0.4,0,0,0.1665,0,0,0,0,0,0,0,0,0,53.333,0,0,26.667,0,26.667,0,0,53.333,0,0,0,0,0,0,0,0
18511,185,9,11.25,2,1,4,0,0.276,0,0,0.15822,0,0.44311,0,0,0.088889,0,0,0,0,0,0,0,0,0,0.3105,0,0,0.356,0,0.997,0,0,0.2,0,0,0,0,0,0,0,0,0,53.333,0,0,26.667,0,26.667,0,0,26.667,0,0,0,0,0,0,0,0
18511,185,13.7,15.95,14,1,5,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0.70311,0,0,0,0,0,0,0,0.648,0,0,0,0,0,0,0,0,0,1.582,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0
18511,185,15.95,18.2,6,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18511,185,18.2,20.45,3,1,7,0,0,0.61156,0.0057778,0,0.37244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376,0.013,0,0.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0
18511,185,20.45,22.7,4,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0
18511,185,25.15,27.4,12,1,9,0,0,0,0,0,0.63378,0,0,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0,0,1.426,0,0,0,0,0,0.783,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,26.667,0,0,0,0,0,0
18511,185,27.4,29.65,6,1,10,0,0,0,0,0,0.77689,0,0,0,0,0,0,0,0,0,0,0,0.16267,0,0,0,0,0,1.748,0,0,0,0,0,0,0,0,0,0,0,0.366,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,26.667
