#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18811,188,52.55,54.8,6,1,19,0,0.116,0,0,0,0.37911,0,0,0,0.25111,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0.4265,0,0,0,0.565,0,0,0,0,0,0,0,0,0,26.667,0,0,0,53.333,0,0,0,26.667,0,0,0,0,0,0,0,0
18811,188,54.8,57.05,10,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0
18811,188,59.5,61.75,12,1,21,0.46933,0,0,0,0,0,0,0,0,0,0,0.23689,0.276,0,0,0,0,0,0.528,0,0,0,0,0,0,0,0,0,0,0.2665,0.621,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,53.333,26.667,0,0,0,0,0
18811,188,61.75,64,3,1,22,0,0,0.584,0,0,0,0,0,0,0,0,0.39689,0,0,0,0,0,0,0,0,1.314,0,0,0,0,0,0,0,0,0.893,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0
18811,188,64,66.25,1,1,23,0.55156,0,0.17022,0,0,0,0,0,0,0,0,0,0.11556,0,0,0,0,0,0.41367,0,0.383,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,80,0,26.667,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0
18811,188,66.25,68.5,13,1,24,0.093333,0,0,0,0,0,0,0,0,0,0,0,0.79733,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.598,0,0,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
18811,188,70.95,73.2,18,1,25,0,0,0,0,0,0,0,0,0,0.10711,0,0,0,0,0,0,0.14978,0.71733,0,0,0,0,0,0,0,0,0,0.241,0,0,0,0,0,0,0.337,1.614,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,26.667
18811,188,73.2,75.45,9,1,26,0,0,0,0,0,0,0,0,0.39644,0.087556,0,0,0,0,0,0,0.10578,0.23111,0,0,0,0,0,0,0,0,0.446,0.197,0,0,0,0,0,0,0.238,0.52,0,0,0,0,0,0,0,0,53.333,26.667,0,0,0,0,0,0,26.667,26.667
18811,188,75.45,77.7,17,1,27,0,0,0,0,0,0,0,0,0.24222,0,0,0,0,0,0,0,0.588,0,0,0,0,0,0,0,0,0,0.545,0,0,0,0,0,0,0,0.6615,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,53.333,0
18811,188,77.7,79.95,10,1,28,0,0,0,0,0,0,0,0,0,0.724,0,0,0,0,0,0,0.18489,0,0,0,0,0,0,0,0,0,0,0.8145,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,26.667,0
18811,188,82.4,84.65,11,1,29,0,0,0,0,0,0,0,0.059111,0,0,0.94089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,2.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,0,0,0,0,0
18811,188,84.65,86.9,8,1,30,0,0.011111,0,0,0,0,0,0.51422,0,0,0.16711,0,0,0,0,0.25689,0,0,0,0.025,0,0,0,0,0,0.5785,0,0,0.376,0,0,0,0,0.578,0,0,0,26.667,0,0,0,0,0,53.333,0,0,26.667,0,0,0,0,26.667,0,0
